要保人ID,高資產機率
C001621,0.263790525
C012077,0.213651256
C002707,0.265619625
C005152,0.222924637
C001029,0.275151684
C003540,0.281696902
C004183,0.68499471
C010767,0.4064063
C002119,0.282468649
C011198,0.339303828
C005373,0.415953299
C011125,0.340958179
C000965,0.187370659
C011978,0.291016612
C004044,0.495968295
C009543,0.164734395
C002604,0.334988655
C007771,0.271308133
C007844,0.649066924
C009976,0.33939192
C000708,0.27448254
C000924,0.384556342
C006052,0.179092694
C009494,0.24767016
C003680,0.280949969
C007829,0.260617077
C008149,0.331217917
C006370,0.305385537
C004261,0.352290632
C011857,0.23163359
C006914,0.405944037
C006514,0.180655271
C007723,0.238466548
C004190,0.097090615
C003488,0.220972701
C008672,0.233396009
C010771,0.440172473
C006685,0.461503038
C005635,0.600318109
C008064,0.151097342
C005412,0.32700283
C005167,0.212959479
C001463,0.225539532
C001485,0.190607424
C005682,0.176610527
C006091,0.235201961
C002515,0.171261964
C008358,0.18955133
C005049,0.177020418
C000922,0.198167339
C009317,0.374019364
C007833,0.192290289
C010285,0.217582225
C004858,0.111631845
C009211,0.168726937
C006954,0.19692063
C011290,0.123181283
C008506,0.337412474
C000522,0.108562691
C008845,0.194201468
C011325,0.335629853
C005387,0.132936712
C003995,0.15835947
C000253,0.188300138
C007745,0.247058166
C006463,0.175742
C006719,0.171678278
C008015,0.177695349
C004572,0.175871184
C011424,0.256477865
C011559,0.127404041
C007916,0.183969507
C001937,0.19064531
C004260,0.149400507
C006810,0.191944099
C001450,0.201341256
C003602,0.164757147
C008621,0.164739183
C011537,0.125060467
C001320,0.165811853
C011942,0.208600247
C011862,0.235948508
C005234,0.100455156
C006730,0.132790751
C003721,0.273099461
C010519,0.172677446
C003178,0.188872961
C006262,0.133569126
C010407,0.117480522
C009479,0.074115255
C011158,0.260707878
C005486,0.12745664
C003050,0.12196611
C008625,0.231807386
C002790,0.160370974
C000882,0.146511708
C003959,0.11878412
C005497,0.083675236
C003976,0.159701516
C005082,0.065101723
C007497,0.123030552
C005881,0.249210292
C006705,0.260901342
C006448,0.179715168
C005367,0.34425657
C012152,0.349161414
C008266,0.221467919
C007295,0.074454969
C003797,0.282050257
C011745,0.316268916
C007895,0.064254796
C007523,0.042853156
C012330,0.15526828
C006459,0.16082006
C002248,0.202204964
C010919,0.175825263
C005768,0.150971194
C011304,0.120723088
C000582,0.170430791
C010185,0.180931372
C000661,0.309268253
C002298,0.464203546
C012023,0.403529009
C009602,0.510267599
C000491,0.408204698
C010441,0.285316123
C000042,0.277137383
C010973,0.356219086
C004911,0.375673106
C006297,0.32656705
C009612,0.970967605
C002586,0.263486568
C008691,0.216022122
C007125,0.365943298
C010735,0.352109972
C011507,0.303495251
C010481,0.31188476
C000542,0.396123047
C003444,0.330558369
C009150,0.298240663
C008307,0.366228278
C010277,0.361363929
C001079,0.277689708
C011966,0.48470667
C007550,0.309850218
C002075,0.438844507
C000060,0.3922256
C001656,0.294183135
C011825,0.465075782
C011303,0.384932664
C009825,0.300961051
C005798,0.317915791
C002985,0.518130271
C004666,0.324260323
C002342,0.363973905
C002568,0.419262456
C001475,0.413567988
C002686,0.34725116
C009171,0.562683304
C005863,0.372431483
C004637,0.313685945
C009639,0.397769774
C000576,0.262330579
C000993,0.623285611
C004357,0.34651478
C002106,0.300423521
C009054,0.32738596
C011461,0.297371565
C001045,0.280712095
C006062,0.49677537
C009030,0.288043667
C010004,0.485043446
C010026,0.46371949
C007009,0.310413277
C004588,0.319512815
C008501,0.326973769
C004483,0.257539356
C009090,0.300545938
C011879,0.378320625
C008668,0.345723545
C002673,0.312321179
C000334,0.284939512
C007599,0.262796006
C005376,0.273419245
C010744,0.206559497
C009892,0.572500796
C003776,0.62622004
C007654,0.25149721
C002585,0.211290107
C011972,0.26046163
C009397,0.213757124
C007019,0.082317658
C001612,0.274032325
C010148,0.210609709
C011853,0.174242459
C005637,0.267499839
C000314,0.182927077
C002440,0.228469045
C010599,0.182378467
C002857,0.21988337
C003161,0.533854532
C006613,0.172382514
C011161,0.372164164
C000333,0.231984856
C001194,0.597006934
C011470,0.258900776
C003952,0.178399815
C008486,0.331551576
C004330,0.199617412
C006619,0.199711231
C010646,0.238317926
C001442,0.177391147
C007390,0.473540347
C007315,0.239693265
C003740,0.169751557
C009668,0.20965906
C008641,0.168034692
C002422,0.194360645
C001346,0.17492721
C008553,0.233094892
C005027,0.232966041
C010825,0.461501907
C002290,0.223258773
C007291,0.272687015
C010233,0.229864109
C001018,0.334737004
C002759,0.284739502
C005698,0.235112616
C006000,0.171058068
C004596,0.326858295
C008968,0.134668953
C012015,0.264330756
C003106,0.225460596
C009235,0.286844361
C010608,0.273317265
C011180,0.28332965
C004984,0.204231852
C002534,0.195019224
C008945,0.131660879
C008221,0.169786511
C007533,0.246763531
C011076,0.035284307
C005490,0.287868918
C011482,0.257377997
C003257,0.283950664
C008474,0.170057064
C005675,0.547921393
C009816,0.31453679
C006276,0.33724403
C010050,0.224840195
C008321,0.366475379
C008521,0.249576284
C008327,0.211174927
C006098,0.292444402
C006316,0.152407271
C004318,0.316930802
C001734,0.310591318
C008958,0.295186508
C000829,0.447240913
C010709,0.200677785
C010416,0.187765909
C003044,0.214072227
C002408,0.259968522
C010790,0.162214292
C009318,0.234713398
C010697,0.334706212
C004678,0.489674854
C000712,0.15198789
C008814,0.346196354
C004464,0.317105377
C001722,0.14756245
C011210,0.198151884
C001093,0.356061636
C009122,0.353181747
C006819,0.227611932
C010595,0.329657324
C008175,0.157032061
C005692,0.280124723
C006948,0.171323254
C009060,0.239986956
C007070,0.349116322
C007327,0.145537076
C000189,0.342649991
C005031,0.205655971
C008351,0.146906319
C001729,0.175650379
C000414,0.289292812
C007957,0.267885947
C010437,0.369966059
C007278,0.261573538
C005562,0.255525684
C000193,0.1695978
C011122,0.209668712
C011832,0.243426854
C005941,0.207949738
C007604,0.241997177
C003202,0.326635719
C002517,0.283168996
C002583,0.269828198
C002938,0.11886159
C008005,0.255257251
C007409,0.355701012
C008529,0.209578003
C001516,0.244932836
C004218,0.204413483
C002037,0.129210334
C008444,0.184408906
C003292,0.238990857
C011362,0.269845074
C000198,0.043495413
C007239,0.312903217
C010635,0.199773781
C003782,0.24310756
C012158,0.231649275
C002200,0.406342575
C004207,0.241803607
C006053,0.199396387
C006129,0.643224476
C007035,0.71631356
C011734,0.37333396
C003497,0.232861443
C007621,0.194025086
C000863,0.268139746
C002518,0.241576865
C004949,0.203319771
C008361,0.225397771
C011089,0.242548373
C010997,0.250867469
C000709,0.442474988
C002280,0.125145762
C011293,0.229346366
C002190,0.257207872
C012166,0.263228052
C001899,0.118953107
C003564,0.164558199
C004826,0.235765303
C006337,0.625459146
C005124,0.360448362
C008879,0.437526066
C010086,0.155616954
C007189,0.325055698
C005242,0.174337827
C008079,0.318863241
C010404,0.211155716
C001994,0.245387316
C011013,0.059233021
C008210,0.257388443
C006929,0.288242302
C003392,0.249576284
C004101,0.212843614
C004880,0.239455426
C004795,0.489694687
C006027,0.268428596
C002870,0.225949655
C001114,0.230336812
C007695,0.235547047
C002742,0.227206596
C010688,0.188886523
C007548,0.227532779
C005550,0.221953958
C003972,0.401371792
C005671,0.253877486
C008076,0.297789983
C005123,0.242256297
C009161,0.108777765
C010865,0.188096046
C000940,0.325272849
C004976,0.539843181
C010276,0.208100501
C006725,0.199515942
C008308,0.276901301
C003809,0.383489587
C008758,0.203754947
C006189,0.235272931
C005801,0.275968242
C008440,0.21961723
C009008,0.214067382
C011676,0.404279387
C004366,0.163480712
C006664,0.23911931
C011542,0.154551853
C000870,0.194464024
C003072,0.284371991
C001493,0.17659462
C004243,0.248671663
C006176,0.22464196
C010591,0.268976222
C004478,0.473143017
C010247,0.306340646
C011086,0.174974397
C005040,0.354728963
C001438,0.098492049
C006083,0.278497807
C000052,0.148134452
C004825,0.331513141
C004653,0.256319553
C011035,0.249427965
C009455,0.257192533
C009635,0.234178801
C011677,0.36371474
C001296,0.16500323
C004058,0.218548619
C002334,0.182022676
C001348,0.240532357
C006602,0.541562912
C008910,0.274119592
C004956,0.274126395
C005794,0.203313036
C000473,0.314930351
C009575,0.216251478
C004998,0.169407366
C009718,0.182643461
C002256,0.138113938
C006547,0.165171018
C001381,0.191064747
C001929,0.149992726
C009923,0.185269518
C006215,0.029988056
C007919,0.16888936
C010162,0.126311006
C010681,0.153663365
C008095,0.145882644
C009721,0.295643272
C000878,0.150974121
C001622,0.101313493
C008125,0.234732002
C008789,0.10680271
C011202,0.119134676
C003734,0.103227014
C009280,0.195767535
C005736,0.220500091
C002066,0.157008275
C011502,0.363969163
C011775,0.147232312
C006346,0.198725731
C006738,0.125969935
C001263,0.142099359
C006761,0.14553861
C010788,0.312250252
C000805,0.233711254
C008978,0.295303756
C011915,0.091603756
C009560,0.23557041
C003231,0.188246026
C003685,0.086317947
C010491,0.269509964
C002875,0.104780331
C008916,0.223130241
C006418,0.092121912
C002197,0.273450135
C011797,0.131286593
C003059,0.361175368
C001170,0.233723109
C010273,0.453778515
C008094,0.105585126
C003429,0.262424728
C004847,0.238848535
C007306,0.123249985
C004714,0.198326049
C007055,0.293592578
C001227,0.152042177
C010383,0.254286684
C001258,0.100688795
C003898,0.185590377
C007255,0.190956356
C004284,0.078413348
C011073,0.329345405
C006578,0.159584838
C005983,0.267617442
C001315,0.329048502
C003434,0.364817368
C001016,0.134535428
C012134,0.089133063
C004186,0.268533153
C006851,0.098363251
C003899,0.120818785
C008391,0.188923099
C003550,0.127818158
C010337,0.109039266
C001735,0.325751535
C010531,0.127980322
C005283,0.413469973
C010624,0.155940523
C009281,0.223599573
C010207,0.105926898
C004674,0.189285325
C000493,0.088929251
C009119,0.058227414
C000889,0.103247844
C005607,0.136267806
C010393,0.201512259
C011228,0.097681704
C004020,0.091494297
C000102,0.263932063
C002642,0.055505576
C001746,0.261309466
C007446,0.199345425
C000004,0.098341664
C006497,0.089899039
C010880,0.090360015
C000923,0.138629038
C009091,0.080158631
C000735,0.105374541
C011762,0.072633098
C010756,0.144838759
C005287,0.055990125
C007790,0.064475829
C010926,0.146497007
C011369,0.190954536
C006200,0.059521752
C011569,0.140373111
C007938,0.305347836
C008888,0.111569039
C001961,0.240185223
C002311,0.280044747
C000891,0.123209121
C009457,0.147167417
C002696,0.436413174
C002357,0.096340111
C005485,0.590621844
C001426,0.445252607
C000287,0.36477481
C011859,0.410268002
C012044,0.445704795
C006037,0.316780481
C007258,0.360597188
C011106,0.424176966
C006389,0.533642807
C010177,0.364813533
C006137,0.439112041
C009168,0.787743271
C007372,0.367986365
C004303,0.421696569
C001863,0.403845639
C000411,0.526004958
C011860,0.499113019
C003430,0.41364967
C004876,0.386165376
C008100,0.416606699
C011452,0.282257802
C004919,0.305711113
C010475,0.301895829
C000881,0.307036344
C001447,0.340067015
C007636,0.440919864
C008096,0.27559439
C008425,0.338068887
C010619,0.259065282
C007924,0.428019587
C004650,0.797208723
C007496,0.326645874
C001293,0.358578098
C009793,0.227804185
C002662,0.21016376
C011133,0.307274359
C007744,0.256161057
C010396,0.610248131
C006379,0.342634575
C007509,0.304116468
C005112,0.215975663
C009924,0.269324084
C008313,0.321204333
C005990,0.230427741
C008579,0.254592309
C003639,0.486426329
C003267,0.329829938
C000847,0.35050719
C005114,0.234953866
C008759,0.308272242
C002986,0.423937807
C006718,0.513898672
C009952,0.23772831
C011346,0.264615927
C004384,0.278039153
C002035,0.237858793
C009170,0.205290765
C001713,0.284546272
C009622,0.333230489
C000868,0.273110051
C006438,0.225543073
C000836,0.331429834
C006882,0.26797269
C001336,0.220174587
C009889,0.285177437
C002538,0.249368116
C011696,0.25084915
C000306,0.152455431
C009411,0.399709061
C004887,0.244299962
C011261,0.323558613
C003757,0.341865139
C009824,0.271933564
C006380,0.269619375
C004602,0.307855779
C009520,0.341572475
C001765,0.335363979
C004582,0.270211425
C010239,0.201862993
C006713,0.250315752
C008211,0.345380167
C001770,0.214427792
C007367,0.28262988
C011273,0.217374672
C005260,0.611829604
C009861,0.315130427
C008126,0.278468784
C000109,0.267923712
C011568,0.361284835
C005901,0.449849811
C001059,0.491694873
C005549,0.328634565
C001071,0.224946229
C010682,0.256526062
C001237,0.250270347
C003425,0.225590091
C009236,0.35458474
C004319,0.317035072
C002655,0.339249045
C007615,0.365563379
C002968,0.361693496
C005711,0.36775643
C001996,0.451419879
C011484,0.452038919
C002805,0.334061698
C002904,0.327983539
C005359,0.252016115
C009795,0.24541466
C000609,0.317553519
C007298,0.203661219
C011410,0.316109854
C001375,0.328245355
C004551,0.179420736
C001465,0.245000032
C001143,0.262663961
C005083,0.217924371
C008988,0.301509794
C000230,0.211571353
C003146,0.104941394
C004608,0.212909553
C003931,0.316773905
C004165,0.205586581
C009842,0.16499165
C008058,0.162082282
C006510,0.231111679
C007321,0.378656192
C009852,0.161392838
C001853,0.15602106
C000545,0.143354134
C005259,0.189734484
C000091,0.278140191
C011933,0.141273664
C010883,0.122898281
C009532,0.299445096
C012178,0.244890083
C002988,0.075451335
C003290,0.145643533
C006569,0.135590482
C000409,0.168246954
C001347,0.285360317
C008883,0.144704279
C007375,0.16927278
C005849,0.094775118
C008296,0.137234687
C007054,0.125032395
C006553,0.117331043
C003688,0.230819799
C007715,0.118821619
C003482,0.238619881
C010436,0.128115412
C002843,0.067822769
C005154,0.130184048
C011737,0.112603945
C001112,0.210308004
C010353,0.184789386
C000899,0.233170102
C001228,0.127346838
C006216,0.174603009
C011541,0.277017875
C005106,0.099606233
C002587,0.186253133
C003904,0.079565041
C001676,0.288798487
C005814,0.247480768
C007770,0.065626855
C004868,0.484856544
C008555,0.140619051
C009470,0.461434204
C006681,0.408299249
C007655,0.492052547
C008869,0.417705217
C006256,0.224323544
C006796,0.256755203
C005166,0.309331602
C003513,0.362893942
C001334,0.307700508
C006179,0.330061189
C008782,0.442243245
C004163,0.518593981
C005828,0.346693514
C001606,0.156699529
C010248,0.323060844
C004196,0.34490772
C004045,0.394494956
C001953,0.267401509
C004900,0.358407104
C003243,0.398838552
C002634,0.287464869
C011719,0.405303792
C005458,0.293691786
C003718,0.398740558
C005199,0.682569318
C008811,0.292914318
C001651,0.322278966
C003507,0.819958383
C005053,0.374346158
C011103,0.307506185
C000072,0.434427745
C000265,0.378690609
C010213,0.326935685
C003460,0.284158559
C004872,0.260248095
C005233,0.188943183
C011316,0.236793881
C008701,0.159778312
C001384,0.187653022
C003746,0.197994325
C008022,0.200802849
C010169,0.145186559
C006004,0.240451508
C001671,0.355240296
C007348,0.296528374
C009969,0.224032289
C008519,0.218831958
C004890,0.153211007
C003012,0.331867521
C004022,0.251812128
C005404,0.230207868
C010708,0.265719228
C004990,0.204525677
C003644,0.197707121
C011068,0.301119451
C007832,0.217634567
C000857,0.162530665
C012085,0.261348615
C010660,0.279728682
C011009,0.154154094
C002906,0.464071324
C011129,0.106679814
C010864,0.193653102
C007774,0.384921051
C012052,0.270090194
C012142,0.251018973
C011373,0.35203718
C006057,0.25372799
C007414,0.241003817
C007541,0.156446426
C008392,0.185620987
C004586,0.214198192
C003520,0.173104066
C008647,0.226070067
C002817,0.224731582
C011245,0.233829618
C001497,0.217334967
C009946,0.035526448
C011791,0.204178818
C006556,0.209872151
C002154,0.266534869
C004668,0.314531795
C002375,0.20602454
C010508,0.271150303
C008670,0.255495041
C006617,0.327261417
C008138,0.323085204
C010234,0.343542797
C010434,0.265285704
C011987,0.292595122
C011360,0.289073144
C000683,0.349484583
C005745,0.318489755
C012202,0.22079253
C001109,0.289204092
C008224,0.187597927
C011533,0.235733142
C011856,0.341354772
C009827,0.716289314
C003937,0.350258082
C009834,0.196517612
C002745,0.170747927
C005795,0.238295896
C005505,0.824726208
C008853,0.237874481
C000040,0.181856529
C000877,0.330438645
C003289,0.255886155
C000919,0.222850751
C007901,0.165297393
C007799,0.219978871
C003856,0.402699997
C004035,0.389455531
C003383,0.56533009
C009848,0.731414643
C005991,0.172651415
C008710,0.286082095
C011651,0.141623697
C010119,0.115491888
C005122,0.224952811
C000947,0.221505853
C008454,0.199055957
C012275,0.527197761
C008299,0.382060471
C009558,0.190274465
C001989,0.305316564
C004907,0.302065215
C003703,0.165949072
C000365,0.20419487
C007246,0.189302302
C008316,0.365101458
C010558,0.218916696
C010494,0.324395022
C004519,0.260553164
C007363,0.193035003
C002865,0.137937941
C000069,0.321022419
C007301,0.212149374
C007529,0.15482623
C011908,0.218673139
C012248,0.227660632
C004808,0.155601224
C002113,0.210759217
C001312,0.230211421
C005565,0.963156392
C010898,0.313671998
C005161,0.315304555
C007254,0.301814879
C003047,0.177005937
C011751,0.327977026
C002056,0.294859429
C003833,0.280154185
C008294,0.758513354
C004227,0.287006037
C006501,0.167587375
C006467,0.308548643
C006154,0.239819318
C006537,0.164436357
C010839,0.20203856
C008681,0.225110484
C005873,0.399797138
C004257,1
C009385,0.353113339
C004409,0.651832838
C005738,0.285643228
C003783,0.244751358
C011184,0.10669073
C009916,0.38632523
C012049,0.181608462
C001179,0.26310125
C003996,0.202258052
C007812,0.213570528
C010844,0.306200819
C006014,0.233503035
C002825,0.292485429
C008112,0.184731626
C008057,0.26138699
C008893,0.124591775
C010455,0.338590521
C010927,0.186524318
C008982,0.186086472
C007712,0.134062542
C007467,0.131648319
C010467,0.143809728
C008120,0.265071501
C011037,0.128580162
C006728,0.2271914
C008122,0.241711902
C012290,0.149448858
C010935,0.121942162
C001398,0.131097544
C004177,0.163888238
C011114,0.121573188
C008576,0.142742073
C009595,0.224514011
C011169,0.090041781
C006582,0.135057429
C006308,0.203621712
C001823,0.189529521
C005810,0.22994695
C007296,0.213895428
C004050,0.116753205
C008946,0.250969497
C000370,0.057837917
C003107,0.088170024
C010405,0.138353033
C012108,0.075495698
C001242,0.146199909
C009401,0.131984602
C002173,0.07389542
C000413,0.149999559
C004334,0.075343369
C008420,0.128435899
C003658,0.176446485
C006540,0.110123731
C008491,0.1128335
C003175,0.107334888
C007470,0.130198268
C008329,0.194876649
C003123,0.11958313
C010173,0.121053706
C002369,0.364688226
C001594,0.134346648
C001552,0.107864807
C004071,0.085516428
C006516,0.068411019
C004430,0.191790195
C009536,0.289660624
C003659,0.210553352
C001470,0.253998919
C003815,0.281867704
C002376,0.069166376
C009891,0.212944955
C003903,0.160384634
C012112,0.057047357
C005029,0.065826808
C007434,0.306748025
C005415,0.052343713
C006024,0.165013086
C010242,0.135877855
C008306,0.160686717
C004299,0.208650158
C000835,0.125447666
C000955,0.403454123
C007661,0.400084124
C009253,0.495996157
C007564,0.424971752
C011951,0.388150502
C001203,0.576875015
C009614,0.460230628
C011512,0.41115013
C007483,0.392898822
C006483,0.348028158
C009394,0.36598441
C004386,0.499621829
C006199,0.457217591
C003963,0.389922488
C005189,0.380665713
C011115,0.34685904
C011489,0.338512668
C009722,0.398191906
C002176,0.48339194
C007034,0.349776201
C010145,0.358517979
C003397,0.550906684
C000855,0.372885304
C010733,0.376755841
C003599,0.397515345
C008600,0.372767313
C005827,0.381735959
C007012,0.861456099
C009964,0.294495766
C002891,0.28508193
C000258,0.297085552
C009295,0.551347311
C002136,0.56611591
C011463,0.365858475
C011520,0.310907675
C004632,0.294508286
C003112,0.045849365
C012325,0.250027273
C010196,0.307069898
C003091,0.240302684
C004076,0.244450018
C012011,0.302315156
C011224,0.265835156
C001525,0.269853596
C008820,0.32463942
C010779,0.424162681
C000236,0.424245211
C002501,0.459692663
C000612,0.228264064
C000599,0.253987873
C004263,0.380706928
C007443,0.229357233
C005694,0.352475028
C011999,0.36909317
C006915,0.306044255
C009699,0.748169794
C002352,0.239019629
C005752,0.278770309
C012264,0.34610235
C004448,0.324976545
C003210,0.313097826
C003099,0.827298734
C008940,0.38381433
C002983,0.295968676
C003198,0.297287452
C009026,0.126675379
C011274,0.3007952
C004381,0.327909144
C011022,0.247893475
C012309,0.680595252
C001104,0.300211373
C009555,0.227165686
C000369,0.308065727
C003341,0.336926861
C002456,0.277274349
C004681,0.409540782
C007886,0.409221445
C008317,0.26547728
C002837,0.264442346
C002529,0.128122527
C009149,0.184411115
C005690,0.263714593
C000749,0.358119055
C010377,0.275933376
C006242,0.280206138
C011130,0.33381613
C000469,0.249846243
C010506,0.190702836
C007475,0.379326156
C006772,0.22034267
C001353,0.342013915
C006152,0.334163162
C009901,0.266908356
C007240,0.274787108
C008055,0.455729257
C002782,0.052699189
C009545,0.308909819
C009736,0.216976153
C007432,0.254867056
C006822,0.248149878
C003259,0.261485123
C000728,0.211218519
C001462,0.292486846
C009402,0.237703884
C002310,0.236962621
C003671,0.302109882
C002368,0.305051309
C005660,0.292358777
C000692,0.183268751
C003492,0.344975394
C010970,0.187158288
C006358,0.275612584
C004823,0.209694265
C010249,0.208547892
C003193,0.207663086
C008460,0.269084034
C003587,0.177922125
C003775,0.405806362
C000505,0.201621091
C002704,0.28433587
C001595,0.166433852
C005522,0.188762213
C003142,0.131208661
C010552,0.11628198
C005494,0.218332442
C005824,0.188554293
C003917,0.230418475
C002972,0.168075593
C011922,0.16467586
C010051,0.193266598
C007888,0.168684194
C008685,0.176604037
C003741,0.25998431
C000865,0.250114294
C002365,0.144851701
C005362,0.118741762
C003906,0.454552337
C007815,0.105464932
C008776,0.12280462
C008857,0.144183006
C000340,0.172338046
C005899,0.196674724
C012276,0.142276272
C004921,0.133850005
C006835,0.201328414
C000970,0.158509569
C002011,0.164733583
C009315,0.144602421
C004193,0.273611513
C012191,0.103276557
C001532,0.252168393
C002552,0.30375463
C011420,0.139554967
C007528,0.113610735
C000995,0.195587742
C011385,0.162306147
C005205,0.298583121
C010317,0.294776605
C010686,0.201435634
C004440,0.397471755
C011257,0.407611662
C006632,0.418147752
C008792,0.389384634
C008217,0.427489836
C000895,0.231151256
C006069,0.486774885
C008452,0.420682882
C001633,0.366269646
C004509,0.35942156
C010821,0.287718823
C010344,0.289577021
C004829,0.353418132
C009126,0.392461443
C005024,0.446424981
C000360,0.297863203
C001657,0.375547397
C001962,0.342848338
C004790,0.354995665
C006568,0.31935519
C010013,0.306569931
C006254,0.415731861
C004762,0.259872044
C006364,0.296502573
C008050,0.554686097
C009934,0.29905614
C006646,0.724078489
C009467,0.412668829
C002328,0.315018338
C003382,0.407788793
C004249,0.740833292
C010719,0.395224335
C008737,0.282366205
C010431,0.328423175
C008803,0.241609729
C003407,0.307644475
C009238,0.30100351
C008548,0.033556643
C008615,0.380024668
C004866,0.341469062
C010367,0.272962795
C000325,0.319988648
C008069,0.475730487
C000874,0.294853463
C001785,0.202111426
C000016,0.21048568
C004151,0.2297056
C010296,0.178884829
C004568,0.244338536
C000078,0.127291067
C001274,0.248601914
C009936,0.366480815
C006299,0.161037153
C002218,0.145691059
C010043,0.209471266
C000390,0.213666161
C000319,0.364760806
C010334,0.230463209
C000783,0.242620235
C001452,0.142125115
C006327,0.20460797
C000026,0.285714786
C002874,0.246037991
C008860,0.30813838
C011350,0.03397471
C002486,0.16553364
C007155,0.251913298
C001197,0.231849901
C004712,0.036284105
C009590,0.503935012
C007954,0.35123149
C002727,0.290100092
C012299,0.182616786
C008129,0.22581487
C011713,0.093653499
C000806,0.387756262
C008662,0.259999739
C001039,0.317341936
C005837,0.221647459
C012062,0.322158197
C002265,0.254559331
C008195,0.228719481
C004957,0.301792291
C000566,0.385870023
C000079,0.161764843
C007788,0.245438469
C010482,0.203229971
C000817,0.219033744
C012250,0.176479258
C007618,0.431083959
C000603,0.23077116
C002061,0.373158738
C002445,0.27096098
C011448,0.220523475
C005071,0.249040633
C011585,0.276236637
C002736,0.223614816
C004929,0.290242628
C000681,0.205480272
C010842,0.332617221
C003992,0.288771411
C003295,0.317460529
C000492,0.252775681
C009890,0.339166914
C007943,0.222793768
C000463,0.318758825
C008402,0.390949952
C006825,0.356294803
C010906,0.24603408
C011441,0.29973599
C009672,0.461740456
C006631,0.253598297
C002282,0.196066937
C011219,0.449750052
C010024,0.225728383
C003235,0.32960477
C001977,0.168466206
C006849,0.327799473
C005274,0.17459426
C011135,0.215532876
C003486,0.216851587
C005787,0.222022006
C000437,0.171230761
C012046,0.111752827
C011971,0.221338052
C010314,0.365209473
C006417,0.245551979
C005143,0.540261266
C000248,0.402966941
C010312,0.19447644
C004276,0.258543577
C005134,0.239260422
C002644,0.551329455
C004472,0.317150725
C011891,0.150048474
C010486,0.156677828
C009935,0.238285354
C000642,0.174805165
C002896,0.240073133
C008479,0.296269401
C005725,0.205697874
C009957,0.273578026
C004935,0.449864263
C005313,0.226502794
C006167,0.231998942
C011909,0.18209663
C008538,0.136895524
C004799,0.225836555
C001230,0.26319586
C010032,0.292071118
C012301,0.178174499
C000753,0.222379958
C002758,0.148903907
C008724,0.176197484
C004592,0.188955582
C000988,0.281177241
C000853,0.401156893
C004801,0.302995433
C000372,0.175010093
C003322,0.247328627
C001840,0.240785321
C008114,0.247454391
C000546,0.186931546
C004120,0.129219484
C000949,0.338593084
C004964,0.179462447
C002888,0.298602008
C010361,0.22801307
C008354,0.223308721
C003667,0.249576284
C004439,0.181500276
C002770,0.148369665
C011145,0.267861589
C004442,0.185514824
C008237,0.56134103
C007051,0.205754195
C006707,0.301594564
C007709,0.187657782
C002291,0.193144372
C011455,0.259006923
C002395,0.170073986
C005612,0.190587151
C000657,0.318885789
C000444,0.244430761
C005211,0.190721541
C008305,0.28868189
C004629,0.227213013
C005117,0.253393511
C004258,0.145306376
C004405,0.14655946
C010224,0.174951591
C005944,0.16336457
C001096,0.333468919
C004885,0.093066334
C010972,0.204085766
C004078,0.249037566
C003473,0.164514636
C008983,0.142355917
C000861,0.329420884
C006118,0.147468595
C002026,0.123847525
C007921,0.145590946
C002760,0.16168863
C002233,0.131439175
C007489,0.189758547
C004000,0.16959757
C007102,0.350662854
C001471,0.13029553
C003398,0.113021426
C011506,0.135720058
C010459,0.142048998
C003871,0.275905584
C011366,0.170483739
C009994,0.094539506
C011014,0.087805885
C007063,0.124203062
C005076,0.216954544
C001597,0.299478708
C010910,0.181295141
C010647,0.083220923
C004337,0.288236953
C003910,0.215279409
C007130,0.094148712
C011617,0.174438576
C004402,0.13584557
C002582,0.108078947
C001294,0.174485755
C003454,0.076055077
C002691,0.098627815
C006940,0.130956508
C010449,0.152618418
C007896,0.105727632
C006397,0.138154346
C000966,0.103000498
C011527,0.139172406
C008633,0.118030986
C011167,0.255546188
C007066,0.085351819
C011974,0.119568457
C008522,0.108491644
C004202,0.174589437
C007573,0.099610318
C001482,0.084501255
C004167,0.088624022
C001680,0.136682624
C006740,0.037897937
C008102,0.072477421
C000608,0.201547415
C005251,0.202401703
C007154,0.114866168
C005740,0.288487572
C004827,0.149568919
C007204,0.167645792
C004490,0.582547578
C002894,0.379519767
C000440,0.515957849
C008335,0.348150633
C012195,0.397360619
C008897,0.464281567
C007107,0.410503862
C005871,0.442882368
C009652,0.504573837
C007435,0.382279205
C000827,0.418518887
C012035,0.337856797
C010953,0.291717612
C009051,0.300802339
C008455,0.369110158
C004006,0.269357898
C010175,0.463824303
C000097,0.272923094
C004449,0.27651392
C008190,0.453862835
C006508,1
C006094,0.296847936
C005176,0.458824119
C001701,0.278386422
C011406,0.231944056
C005994,0.21714408
C008052,0.236165276
C000656,0.245120023
C011893,0.280075731
C007576,0.288265003
C000108,0.260485164
C009956,0.253028129
C011592,0.318270393
C010704,0.349451536
C008065,0.287342331
C003058,0.263602003
C008414,0.278945085
C009484,0.28228072
C011624,0.88359814
C011057,0.300222749
C008880,0.412873148
C000623,0.245375076
C007161,0.229082898
C000067,0.375872841
C000752,0.40323538
C002611,0.239937671
C001290,0.236956248
C004782,0.450187443
C006157,0.326613777
C012266,0.31049529
C003261,0.281701004
C001457,0.28249264
C003601,0.371125763
C005620,0.340917503
C003309,0.215246188
C005572,0.255883795
C007721,0.187075013
C003877,0.210518345
